Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Serviço,Message Type,Tipo Dispositivo,Event Index,Event Code,Alimentação Externa,Digital Input Status,Ignição,Satélites,HDOP,Fix Status,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Accum0,Accum1,Accum2,Accum3,Accum4,Accum5,Accum6,Accum7,Accum8,Accum9,Accum10,Accum11,Accum12,Accum13,Accum14,Accum15,Carrier,RSSI,Comm State
2025-10-20 08:16:06,2025-10-20 08:16:06,2025-10-20 08:16:06,4675740293,3901,01,02,83,123,30,25870,0F,1,14,0.7,00,0,259,1026.3,-25.0452818,-51.5434456,1136.0,0011559B,0021800F,0000650E,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAB,AF
2025-10-20 08:13:06,2025-10-20 08:13:06,2025-10-20 08:13:06,4675740293,3900,01,02,83,112,21,26417,0F,1,17,0.6,00,0,259,1027.2,-25.0452821,-51.5434704,1136.0,0011559B,0021800F,00006731,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 08:12:45,2025-10-20 08:12:45,2025-10-20 08:12:45,4675740293,3899,01,02,83,128,20,26691,0E,0,15,0.7,00,0,259,1028.0,-25.0452766,-51.5434672,1136.0,0011559B,0021800E,00006843,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 08:12:44,2025-10-20 08:12:44,2025-10-20 08:12:44,4675740293,3898,01,02,83,255,45,26873,0E,0,15,0.7,00,0,259,1028.0,-25.0452766,-51.5434672,1136.0,0011559B,0021800E,000068F9,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 08:11:30,2025-10-20 08:11:30,2025-10-20 08:11:30,4675740293,3897,01,02,83,112,21,27086,0F,1,17,0.6,00,0,259,1026.3,-25.0452686,-51.5434703,1136.0,0011559B,0021800F,000069CE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAD,AF
2025-10-20 08:10:59,2025-10-20 08:10:59,2025-10-20 08:10:59,4675740293,3896,01,02,83,128,20,27633,0E,0,16,0.7,00,0,259,1026.0,-25.0452613,-51.5434726,1136.0,0011559B,0021800E,00006BF1,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAA,AF
2025-10-20 08:10:58,2025-10-20 08:10:57,2025-10-20 08:10:57,4675740293,3895,01,02,83,255,45,27846,0E,0,16,0.7,00,0,259,1026.0,-25.0452613,-51.5434726,1136.0,0011559B,0021800E,00006CC6,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFAA,AF
2025-10-20 08:10:39,2025-10-20 08:10:39,2025-10-20 08:10:39,4675740293,3894,01,02,83,118,38,28393,2F,1,18,0.6,00,11,219,1025.4,-25.0451378,-51.5431797,1136.0,0011557A,0021802F,00006EE9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 08:10:32,2025-10-20 08:10:32,2025-10-20 08:10:32,4675740293,3893,01,02,83,118,38,28393,2F,1,17,0.6,00,13,276,1025.5,-25.0450584,-51.5430278,1136.0,00115565,0021802F,00006EE9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 08:08:27,2025-10-20 08:08:27,2025-10-20 08:08:27,4675740293,3892,01,02,83,255,44,28363,0F,1,17,0.6,00,0,316,1030.9,-25.0505945,-51.5421305,1135.3,001152F1,0021800F,00006ECB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA3,AF
2025-10-20 08:08:19,2025-10-20 08:08:19,2025-10-20 08:08:19,4675740293,3891,01,02,83,112,21,26083,0F,1,17,0.6,00,0,256,1030.3,-25.0505988,-51.54213,1135.3,001152F1,0021800F,000065E3,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 08:04:18,2025-10-20 08:04:18,2025-10-20 08:04:18,4675740293,3890,01,02,83,75,27,26417,0E,0,15,0.6,00,0,359,1035.5,-25.0506067,-51.5421233,1135.3,001152F1,0021800E,00006731,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 07:59:18,2025-10-20 07:59:18,2025-10-20 07:59:18,4675740293,3889,01,02,83,128,20,27846,0E,0,17,0.6,00,0,359,1051.9,-25.0506209,-51.54212,1135.3,001152F1,0021800E,00006CC6,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9C,AF
2025-10-20 07:59:16,2025-10-20 07:59:16,2025-10-20 07:59:16,4675740293,3888,01,02,83,255,45,27907,0E,0,17,0.6,00,0,359,1051.9,-25.0506209,-51.5421195,1135.3,001152F1,0021800E,00006D03,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FF9C,AF
2025-10-20 07:57:34,2025-10-20 07:57:34,2025-10-20 07:57:34,4675740293,3887,01,02,83,123,30,28393,0F,1,17,0.6,00,0,359,1055.4,-25.0506654,-51.5420995,1135.3,001152EC,0021800F,00006EE9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA0,AF
2025-10-20 07:54:35,2025-10-20 07:54:35,2025-10-20 07:54:35,4675740293,3886,01,02,83,118,38,28363,2F,1,19,0.6,00,12,185,1050.7,-25.0492299,-51.5421416,1135.1,00115220,0021802F,00006ECB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA8,AF
2025-10-20 07:52:34,2025-10-20 07:52:34,2025-10-20 07:52:34,4675740293,3885,01,02,83,123,30,28363,0F,1,19,0.6,00,14,264,1059.8,-25.0485212,-51.5365527,1134.6,00114FE6,0021800F,00006ECB,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA4,AF
2025-10-20 07:49:34,2025-10-20 07:49:34,2025-10-20 07:49:34,4675740293,3884,01,02,83,123,30,28393,0F,1,18,0.6,00,0,261,1081.5,-25.0491613,-51.5307944,1133.9,00114D42,0021800F,00006EE9,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA1,AF
2025-10-20 07:47:01,2025-10-20 07:47:01,2025-10-20 07:47:01,4675740293,3883,01,02,83,255,44,28211,0F,1,19,0.6,00,0,104,1083.8,-25.0493437,-51.530682,1133.9,00114D29,0021800F,00006E33,14000219,00000000,00000000,00000000,00000000,00000000,000DD183,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA3,AF
2025-10-20 07:46:36,2025-10-20 07:46:32,2025-10-20 07:43:58,4675740293,3882,01,02,83,112,21,25080,0F,1,18,0.6,24,0,23,1080.4,-25.0493985,-51.5306793,1133.9,00114D29,0021800F,000061F8,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000,0000,00
2025-10-20 07:43:47,2025-10-20 07:43:46,2025-10-20 07:43:46,4675740293,3881,01,02,83,75,27,25262,0E,0,17,0.6,00,0,23,1080.4,-25.0493986,-51.5306791,1133.9,00114D29,0021800E,000062AE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 06:43:44,2025-10-20 06:43:43,2025-10-20 06:43:43,4675740293,3880,01,02,83,75,27,25262,0E,0,20,0.5,00,0,39,1105.2,-25.0493676,-51.5306538,1133.9,00114D29,0021800E,000062AE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 05:43:40,2025-10-20 05:43:40,2025-10-20 05:43:40,4675740293,3879,01,02,83,75,27,25262,0E,0,18,0.6,00,0,321,1074.8,-25.0492958,-51.5306937,1133.9,00114D29,0021800E,000062AE,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 05:38:54,2025-10-20 04:43:36,2025-10-20 04:43:36,4675740293,3878,01,02,83,75,27,25293,0E,0,19,0.6,20,0,0,1077.5,-25.0494097,-51.5307178,1133.9,00114D29,0021800E,000062CD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 03:43:33,2025-10-20 03:43:32,2025-10-20 03:43:32,4675740293,3877,01,02,83,75,27,25293,0E,0,19,0.6,00,0,0,1088.0,-25.0494085,-51.5306515,1133.9,00114D29,0021800E,000062CD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-20 03:38:45,2025-10-20 02:43:29,2025-10-20 02:43:29,4675740293,3876,01,02,83,75,27,25293,0E,0,16,0.7,20,0,357,1074.9,-25.0494392,-51.53069,1133.9,00114D29,0021800E,000062CD,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-20 01:43:26,2025-10-20 01:43:26,2025-10-20 01:43:26,4675740293,3875,01,02,83,75,27,25323,0E,0,18,0.6,00,0,0,1088.3,-25.0493997,-51.5306699,1133.9,00114D29,0021800E,000062EB,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-20 01:38:39,2025-10-20 00:43:23,2025-10-20 00:43:23,4675740293,3874,01,02,83,75,27,25323,0E,0,19,0.6,20,0,256,1090.9,-25.0493772,-51.530668,1133.9,00114D29,0021800E,000062EB,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 23:43:20,2025-10-19 23:43:20,2025-10-19 23:43:20,4675740293,3873,01,02,83,75,27,25323,0E,0,14,0.7,00,0,25,1096.3,-25.0494411,-51.5306222,1133.9,00114D29,0021800E,000062EB,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-19 22:43:16,2025-10-19 22:43:16,2025-10-19 22:43:16,4675740293,3872,01,02,83,75,27,25323,0E,0,18,0.6,00,0,0,1083.5,-25.0494821,-51.530634,1133.9,00114D29,0021800E,000062EB,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 21:43:12,2025-10-19 21:43:12,2025-10-19 21:43:12,4675740293,3871,01,02,83,75,27,25353,0E,0,18,0.6,00,0,342,1076.2,-25.0494525,-51.5306327,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 21:38:25,2025-10-19 20:43:08,2025-10-19 20:43:08,4675740293,3870,01,02,83,75,27,25323,0E,0,16,0.6,20,0,265,1069.6,-25.0494505,-51.5306663,1133.9,00114D29,0021800E,000062EB,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 19:43:05,2025-10-19 19:43:05,2025-10-19 19:43:05,4675740293,3869,01,02,83,75,27,25353,0E,0,16,0.7,00,0,22,1094.7,-25.0494638,-51.5306785,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-19 18:43:02,2025-10-19 18:43:02,2025-10-19 18:43:02,4675740293,3868,01,02,83,75,27,25353,0E,0,16,0.6,00,0,0,1091.0,-25.0494484,-51.530658,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 17:43:00,2025-10-19 17:42:59,2025-10-19 17:42:59,4675740293,3867,01,02,83,75,27,25353,0E,0,13,0.8,00,0,187,1096.0,-25.0494458,-51.5306222,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 17:38:13,2025-10-19 16:42:56,2025-10-19 16:42:56,4675740293,3866,01,02,83,75,27,25353,0E,0,16,0.6,20,0,0,1083.4,-25.0494729,-51.5306823,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 15:42:52,2025-10-19 15:42:52,2025-10-19 15:42:52,4675740293,3865,01,02,83,75,27,25353,0E,0,15,0.7,00,0,0,1084.4,-25.0494113,-51.5306374,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 15:38:05,2025-10-19 14:42:48,2025-10-19 14:42:48,4675740293,3864,01,02,83,75,27,25353,0E,0,18,0.6,20,0,218,1092.7,-25.0494155,-51.5306952,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 13:42:44,2025-10-19 13:42:44,2025-10-19 13:42:44,4675740293,3863,01,02,83,75,27,25353,0E,0,17,0.6,00,0,21,1108.5,-25.0493801,-51.5306774,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 13:37:57,2025-10-19 12:42:41,2025-10-19 12:42:41,4675740293,3862,01,02,83,75,27,25353,0E,0,19,0.6,20,0,0,1089.6,-25.0494089,-51.5306867,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 11:42:39,2025-10-19 11:42:38,2025-10-19 11:42:38,4675740293,3861,01,02,83,75,27,25353,0E,0,18,0.6,00,0,106,1091.9,-25.0494088,-51.5306702,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 11:37:52,2025-10-19 10:42:35,2025-10-19 10:42:35,4675740293,3860,01,02,83,75,27,25353,0E,0,16,0.7,20,0,6,1082.4,-25.0494034,-51.5307368,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 09:42:31,2025-10-19 09:42:31,2025-10-19 09:42:31,4675740293,3859,01,02,83,75,27,25353,0E,0,17,0.6,00,0,0,1083.6,-25.0493604,-51.5306845,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 08:42:27,2025-10-19 08:42:27,2025-10-19 08:42:27,4675740293,3858,01,02,83,75,27,25353,0E,0,16,0.7,00,0,66,1083.9,-25.0493936,-51.5307153,1133.9,00114D29,0021800E,00006309,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA4,AF
2025-10-19 07:42:23,2025-10-19 07:42:23,2025-10-19 07:42:23,4675740293,3857,01,02,83,75,27,25384,0E,0,18,0.6,00,0,0,1096.5,-25.0493781,-51.5307097,1133.9,00114D29,0021800E,00006328,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA4,AF
2025-10-19 06:42:20,2025-10-19 06:42:20,2025-10-19 06:42:20,4675740293,3856,01,02,83,75,27,25384,0E,0,19,0.6,00,0,0,1085.5,-25.0493588,-51.5306943,1133.9,00114D29,0021800E,00006328,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 06:37:33,2025-10-19 05:42:17,2025-10-19 05:42:17,4675740293,3855,01,02,83,75,27,25384,0E,0,16,0.6,20,0,42,1069.6,-25.0493888,-51.5307,1133.9,00114D29,0021800E,00006328,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 04:42:14,2025-10-19 04:42:14,2025-10-19 04:42:14,4675740293,3854,01,02,83,75,27,25414,0E,0,19,0.6,00,0,23,1073.5,-25.049422,-51.5306771,1133.9,00114D29,0021800E,00006346,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 03:42:10,2025-10-19 03:42:10,2025-10-19 03:42:10,4675740293,3853,01,02,83,75,27,25414,0E,0,18,0.6,00,0,166,1079.8,-25.0494416,-51.5306764,1133.9,00114D29,0021800E,00006346,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 02:42:06,2025-10-19 02:42:06,2025-10-19 02:42:06,4675740293,3852,01,02,83,75,27,25414,0E,0,15,0.7,00,0,265,1091.9,-25.0494214,-51.5307245,1133.9,00114D29,0021800E,00006346,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-19 01:42:02,2025-10-19 01:42:02,2025-10-19 01:42:02,4675740293,3851,01,02,83,75,27,25445,0E,0,17,0.6,00,0,0,1098.4,-25.0494081,-51.5306268,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-19 01:37:15,2025-10-19 00:41:59,2025-10-19 00:41:59,4675740293,3850,01,02,83,75,27,25445,0E,0,17,0.6,20,0,0,1096.5,-25.0493783,-51.530625,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-19 00:42:12,2025-10-19 00:41:59,2025-10-19 00:41:59,4675740293,3850,01,02,83,75,27,25445,0E,0,17,0.6,00,0,0,1096.5,-25.0493783,-51.530625,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-19 00:37:12,2025-10-18 23:41:56,2025-10-18 23:41:56,4675740293,3849,01,02,83,75,27,25445,0E,0,16,0.6,20,0,0,1103.7,-25.0494086,-51.5306276,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA6,AF
2025-10-18 22:41:53,2025-10-18 22:41:53,2025-10-18 22:41:53,4675740293,3848,01,02,83,75,27,25445,0E,0,16,0.6,00,0,0,1077.4,-25.0494591,-51.5306827,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA7,AF
2025-10-18 21:41:49,2025-10-18 21:41:49,2025-10-18 21:41:49,4675740293,3847,01,02,83,75,27,25445,0E,0,16,0.6,00,0,0,1092.7,-25.049422,-51.530606,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-18 20:41:45,2025-10-18 20:41:45,2025-10-18 20:41:45,4675740293,3846,01,02,83,75,27,25445,0E,0,18,0.6,00,0,49,1091.2,-25.0494637,-51.5306379,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-18 19:41:41,2025-10-18 19:41:41,2025-10-18 19:41:41,4675740293,3845,01,02,83,75,27,25445,0E,0,17,0.6,00,0,0,1087.4,-25.0494654,-51.5306517,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-18 18:41:39,2025-10-18 18:41:38,2025-10-18 18:41:38,4675740293,3844,01,02,83,75,27,25445,0E,0,16,0.6,00,0,0,1078.8,-25.0494171,-51.5306734,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
2025-10-18 17:41:36,2025-10-18 17:41:35,2025-10-18 17:41:35,4675740293,3843,01,02,83,75,27,25445,0E,0,14,0.7,00,0,330,1096.4,-25.0493877,-51.5306099,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA4,AF
2025-10-18 17:36:49,2025-10-18 16:41:32,2025-10-18 16:41:32,4675740293,3842,01,02,83,75,27,25445,0E,0,14,0.7,20,0,0,1092.7,-25.0494453,-51.5306464,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA4,AF
2025-10-18 15:41:28,2025-10-18 15:41:28,2025-10-18 15:41:28,4675740293,3841,01,02,83,75,27,25445,0E,0,16,0.6,00,0,321,1089.1,-25.0494298,-51.5306576,1133.9,00114D29,0021800E,00006365,14000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0005,FFA5,AF
